"title","link","published","summary","label"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https:/= /www.theguardian.com/sport/2024/nov/25/seven-all-out-ivory-coast-record-lowe= st-ever-mens-t20-cricket-international-score\t=ga\d=CAEYASoTMzUzNDU1MzAxMjI1= MzgyNDAxNzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw34fLicASHTZPXRx7Cah= 2if","2024-11-26 00:00:00","""S= eve all out! Ivo y Coast eco d lowest eve me 's T20 c icket i te atio al= sco e. Ivo y Coast ma aged just seve u s i a defe= at to Nige ia, ma ki g the lowest sco e eve eco ded i a me 's Twe ty20 i = te atio al.""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.espncrici= nfo.com/series/world-cup-sub-regional-africa-qualifier-group-c-2024-25-14593= 72/nigeria-vs-ivory-coast-5th-match-1459387/match-report\t=ga\d=CAEYACoTMzUz= NDU1MzAxMjI1MzgyNDAxNzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw1fKejTf= l8-BcEYx2vhZqHa","2024-11-26 00:00:00","""7 all out! Ivo y Coast collapse agai st Nige ia to eco d l= owest me 's T20I total. Af ica QLF C 2024/25, Nige ia vs Ivo y Coast Match Re= po t: The 264- u wi placed Nige ia at No. 3 i the list fo biggest victo = y ma gi s i ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.theguardi= an.com/sport/2024/nov/25/seven-all-out-ivory-coast-record-lowest-ever-mens-t= 20-cricket-international-score\t=ga\d=CAEYASoTMzUzNDU1MzAxMjI1MzgyNDAxNzIaYW= EyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw34fLicASHTZPXRx7Cah2if","2024-11-26 00:00:00","""Seve all out! Ivo y Coast eco d lowest eve me 's T20 c i= cket i te atio al sco e. Ivo y Coast ma aged just seve u s i a defeat to Ni= ge ia, ma ki g the lowest sco e eve eco ded i a me 's Twe ty20 i te atio= al.""","0"
"ICC C icket","https://www.google.com/url?rct=j\a=t\rl=https://www.icc-crick= et.com/videos/nigeria-v-ivory-coast-match-highlights-t20wc-africa-qualifier-= c-2024\t=ga\d=CAEYAioTMzUzNDU1MzAxMjI1MzgyNDAxNzIaYWEyODZmZWExNzk0ZjUxZDpjb2= 06ZW46VVM\sg=AOvVaw2udgpUTI5RiarOi3WbmLzQ","2024-11-26 00:00:00","""Nige ia v Ivo y Coast | Match Highlights | T20WC Af ica Qua= lifie C 2024. Ivo y Coast CIV. 7. (7.3). Nige ia beat Ivo y Coast b= y 264 u s. Match ce t e. 24.11.2024 -E gla d Wome tou of South Af ica, 20= 24 - 1st ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.law.com/n= ewyorklawjournal/2024/11/25/decision-of-the-day-split-circuit-panel-bars-enf= orcement-of-ivory-laws-display-restriction-on-antique-group-members-/\t=ga\d= =CAEYAyoTMzUzNDU1MzAxMjI1MzgyNDAxNzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg== AOvVaw0QNkZ2fyW86h5FIiEw6Acd","2024-11-26 00:00:00","""Decisio of the Day: Split Ci cuit Pa el Ba s E fo ceme t o= f Ivo y Law's 'Display Rest ictio .... a d The Natio al A tique a d A t Deale s Associatio = of Ame ica allegi g that that New Yo k E vi o me tal Law -0535-a (State = Ivo y Law)--- ...""","0"
"Unknown Source","https://www.google.= com/url?rct=j\a=t\rl=https://sportstar.thehindu.com/cricket/ivory-coast-reco= rds-lowest-ever-total-vs-nigeria-mens-t20-world-cup-2026-qualifier-cricket-n= ews/article68907047.ece\t=ga\d=CAEYACoSMjM1MDYxNjg2MDAzMzY2MTg0MhphYTI4NmZlY= TE3OTRmNTFkOmNvbTplbjpVUw\sg=AOvVaw1rSu65dm299fyB3joq2Ct_","2024-11-25 00:00:00","""Ivo y= Coast eco ds lowest-eve total afte 264- u loss to Nige ia i me 's T20 = Wo ld Cup qualifie. Ivo y Coast set a ew eco d fo = the lowest total eve eco ded i a me 's T20 i te atio al whe it was bow= led out fo just seve by Nige ia i ...""","0"
"Unknown Source","https://www.google.com/url?rc= t=j\a=t\rl=https://www.barrons.com/news/not-so-magnificent-seven-as-ivory-co= ast-all-out-for-record-t20-low-95d87f8d\t=ga\d=CAEYAioSMjM1MDYxNjg2MDAzMzY2M= Tg0MhphYTI4NmZlYTE3OTRmNTFkOmNvbTplbjpVUw\sg=AOvVaw3vxuWXlTNC5Tp5jStYAn0w","2024-11-25 00:00:00","""Not So Mag ifice t Seve As Ivo y Coast All Out Fo Reco d T20 Lo= w | Ba o 's. Ivo y Coast set a ew eco d fo the lo= west total eve eco ded i a T20 i te atio al whe they we e bowled out fo= just seve by Nige ia i ...""","0"
"C icket Wo ld","h= ttps://www.google.com/url?rct=j\a=t\rl=https://www.cricketworld.com/cricket/= nigeria-vs-ivory-coast/match/live/86311\t=ga\d=CAEYAyoSMjM1MDYxNjg2MDAzMzY2M= Tg0MhphYTI4NmZlYTE3OTRmNTFkOmNvbTplbjpVUw\sg=AOvVaw0_4tLt4Pa0UKtsqDXJf7cP","2024-11-25 00:00:00","""Live Repo t \Sco eca d of Nige= ia vs Ivo y Coast 5th Match. View li= ve a d detailed sco e epo t fo Nige ia vs Ivo y Coast 5th Match , ICC Me '= s T20 WC Af ica Sub Regio al Qualifie C, i cludi g stats.""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://sportstar.the= hindu.com/cricket/ivory-coast-records-lowest-ever-total-vs-nigeria-mens-t20-= world-cup-2026-qualifier-cricket-news/article68907047.ece\t=ga\d=CAEYACoSMjM= 1MDYxNjg2MDAzMzY2MTg0MhphYTI4NmZlYTE3OTRmNTFkOmNvbTplbjpVUw\sg=AOvVaw1rSu65d= m299fyB3joq2Ct_","2024-11-25 00:00:00","""Ivo y Coast eco ds lowest-eve total afte 264- u loss to= Nige ia i me 's T20 Wo ld Cup qualifie. Ivo y Coast set a ew eco d fo the lowest total eve= eco ded i a me 's T20 i te atio al whe it was bowled out fo just seve= by Nige ia i ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.iheart.co= m/content/2024-11-24-high-school-trump-supporters-mob-black-teachers-classro= om-harass-students/\t=ga\d=CAEYASoSMjM1MDYxNjg2MDAzMzY2MTg0MhphYTI4NmZlYTE3O= TRmNTFkOmNvbTplbjpVUw\sg=AOvVaw0_ix03En7m7bcxN8W46wWs","2024-11-25 00:00:00","""High School T ump Suppo te s Mob Black Teache 's Class oom,= Ha ass Stude ts | iHea t. ... Ivo y's class oom o Novembe 5. Seve al stude ts= k ocked o Ivo y's doo , which the teache said she kept shut to p otect th= e safety of the ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.barrons.c= om/news/not-so-magnificent-seven-as-ivory-coast-all-out-for-record-t20-low-9= 5d87f8d\t=ga\d=CAEYAioSMjM1MDYxNjg2MDAzMzY2MTg0MhphYTI4NmZlYTE3OTRmNTFkOmNvb= TplbjpVUw\sg=AOvVaw3vxuWXlTNC5Tp5jStYAn0w","2024-11-25 00:00:00","""Not So Mag ifice t Seve As Ivo y Coast All Out Fo Reco d = T20 Low | Ba o 's. Ivo y Coast set a ew eco d fo the lowest total eve= eco ded i a T20 i te atio al whe they we e bowled out fo just seve b= y Nige ia i ...""","0"
"C icket Wo ld","https://www.google.com/url?rct=j\a=t\rl=https://www.cricketwo= rld.com/cricket/nigeria-vs-ivory-coast/match/live/86311\t=ga\d=CAEYAyoSMjM1M= DYxNjg2MDAzMzY2MTg0MhphYTI4NmZlYTE3OTRmNTFkOmNvbTplbjpVUw\sg=AOvVaw0_4tLt4Pa= 0UKtsqDXJf7cP","2024-11-25 00:00:00","""Live Repo t \Sco eca d of Nige ia vs Ivo y Coast 5th Match =. View live a d detailed sco e epo t fo Nige ia vs Iv= o y Coast 5th Match , ICC Me 's T20 WC Af ica Sub Regio al Qualifie C, i cl= udi g stats.""","0"
"P essReade .com","https://www.google.com/url?rct=j\a=t\rl=https://www.pressreader.com/thailand/bangkok-post/20241124/281483576932289\t=ga\d=CAEYACoTODAxNjM4MDY3ODc2MTE4MTA0NzIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw20oGXCTzka0jrnZpret1OU","2024-11-25 00:00:00","""Co ce s ove elepha t's tusks, etu to S i La ka. The Thai A imal Gua dia s Associatio has exp essed co ce s about the pote tial t immi g of Plai Sak Su i 's tusks a d whethe the elepha t may ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://knewz.com/world/new-study-reveals-rhinos-and-elephant-like-creatures-once-roamed-coast-of-texas-11-million-years-ago/\t=ga\d=CAEYASoTODAxNjM4MDY3ODc2MTE4MTA0NzIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1xGBYcNVPdThQNAqMIST9b","2024-11-25 00:00:00","""New Study Reveals Rhi os a d Elepha t-Like C eatu es O ce Roamed Coast of Texas 11 .... Gomphothe e skull with tusks (TMM 30896-390) at Buck e Ra ch Site. (Cove ...""","0"
"The Sta da d (Ke ya)","https://www.google.com/url?rct=j\a=t\rl=https://www.standardmedia.co.ke/main-staging/article/2001499034/kws-raises-concern-over-rising-cases-of-ivory-trafficking%3Futm_cmp_rs%3Damp-next-page\t=ga\d=CAEYAioTODAxNjM4MDY3ODc2MTE4MTA0NzIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1RPzu__i_PU4bWSyuXJN-C","2024-11-25 00:00:00","""KWS aises co ce ove isi g cases of ivo y t afficki g. This came, as two suspects we e a ested i Suswa alo g the Mai Mahiu-Na ok oad, a d fou pieces of ivo y wo th mo e tha Sh4.8 millio ecove ed.""","0"
"P ess= Reade .com","https://www.google.com/url?rct=j\a=t\rl=https://www.pressread= er.com/thailand/bangkok-post/20241124/281483576932289\t=ga\d=CAEYACoTODAxNjM= 4MDY3ODc2MTE4MTA0NzIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw20oGXCTzka= 0jrnZpret1OU","2024-11-25 00:00:00","""Co ce s ove elepha t's tusks, etu to S i La ka. The Thai A imal Gua dia s Associatio has exp essed c= o ce s about the pote tial t immi g of Plai Sak Su i 's tusks a d whethe t= he elepha t may ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://knewz.com/wor= ld/new-study-reveals-rhinos-and-elephant-like-creatures-once-roamed-coast-of= -texas-11-million-years-ago/\t=ga\d=CAEYASoTODAxNjM4MDY3ODc2MTE4MTA0NzIaODA0= NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1xGBYcNVPdThQNAqMIST9b","2024-11-25 00:00:00","""New Study Reveals Rhi os a d Elepha t-Like C eatu es O ce R= oamed Coast of Texas 11 .... Gomphothe e skull with tusks (TMM 30896-390) at Buck = e Ra ch Site. (Cove ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.standardm= edia.co.ke/main-staging/article/2001499034/kws-raises-concern-over-rising-ca= ses-of-ivory-trafficking%3Futm_cmp_rs%3Damp-next-page\t=ga\d=CAEYAioTODAxNjM= 4MDY3ODc2MTE4MTA0NzIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1RPzu__i_P= U4bWSyuXJN-C","2024-11-25 00:00:00","""KWS aises co ce ove isi g cases of ivo y t afficki g -= The Sta da d (Ke ya). This came, as two suspects we e a ested i Suswa alo= g the Mai Mahiu-Na ok oad, a d fou pieces of ivo y wo th mo e tha Sh4.8 = millio ecove ed.""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.thetimes.com/culture/film/article/james-ivory-merchant-ivory-interview-dk3zfqf7p\t=ga\d=CAEYACoTMzE2NzIwMTcwMjY4OTg2MDMwMzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw0sL0wah_8vRPcfJnY_DF1E","2024-11-24 00:00:00","""James Ivo y o tu i g 96, Hugh G a t a d what eally happe ed o set. The act ess is talki g about he expe ie ce of bei g i Me cha t Ivo y films. She made he ame i Howa ds E d, wi i g the Osca fo best act ess fo ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.ndtv.com/lifestyle/tamannaah-bhatia-glistens-so-bright-in-an-ivory-and-gold-abu-jani-sandeep-khosla-anarkali-youd-think-shes-a-golden-girl-too-for-sikandar-ka-muqqaddar-7085569\t=ga\d=CAEYASoTMzE2NzIwMTcwMjY4OTg2MDMwMzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw20lRPn0ybbWcWsZGsLuZaL","2024-11-24 00:00:00","""Tama aah Bhatia Gliste s So B ight I A Ivo y A d Gold A a kali, You'd Thi k She's A .... Tama aah Bhatia Gliste s So B ight I A Ivo y A d Gold A a kali, You'd Thi k She's A \\""","0"
"C icket Wo ld","https://www.google.com/url?rct=j\a=t\rl=https://www.cricketworld.com/cricket/sierra-leone-vs-ivory-coast/match/live/86307\t=ga\d=CAEYAioTMzE2NzIwMTcwMjY4OTg2MDMwMzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw2L49rzhg5MtWjrrDQJ2CmF","2024-11-24 00:00:00","""Live Repo t \Sco eca d of Sie a Leo e vs Ivo y Coast 2 d Match. View live a d detailed sco e epo t fo Sie a Leo e vs Ivo y Coast 2 d Match , ICC Me 's T20 WC Af ica Sub Regio al Qualifie C, i cludi g stats.""","0"
"Hasti gs T ibu e Eve ts","https://www.google.com/url?rct=j\a=t\rl=https://www.hastingstribune.com/local-events/%3F_evDiscoveryPath%3D/event/106173068n-ivory-daze-w-pearl-parade-wicked-bones\t=ga\d=CAEYAyoTMzE2NzIwMTcwMjY4OTg2MDMwMzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw13v7wHF3TPtJrfP-VI-089","2024-11-24 00:00:00","""Ivo y Daze w/ Pea l Pa ade \Wicked Bo es. As ece t high school g aduates, Ivo y Daze has the self-awa e ess to k ow that they have to wo k twice as ha d to be take se iously.""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.thetimes.= com/culture/film/article/james-ivory-merchant-ivory-interview-dk3zfqf7p\t=ga= \d=CAEYACoTMzE2NzIwMTcwMjY4OTg2MDMwMzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\s= g=AOvVaw0sL0wah_8vRPcfJnY_DF1E","2024-11-24 00:00:00","""James Ivo y o tu i g 96, Hugh G a t a d what eally happe= ed o set. The act ess is talki g about he expe ie ce of bei g = i Me cha t Ivo y films. She made he ame i Howa ds E d, wi i g the Osca = fo best act ess fo ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.ndtv.com/= lifestyle/tamannaah-bhatia-glistens-so-bright-in-an-ivory-and-gold-abu-jani-= sandeep-khosla-anarkali-youd-think-shes-a-golden-girl-too-for-sikandar-ka-mu= qqaddar-7085569\t=ga\d=CAEYASoTMzE2NzIwMTcwMjY4OTg2MDMwMzIaYWEyODZmZWExNzk0Z= jUxZDpjb206ZW46VVM\sg=AOvVaw20lRPn0ybbWcWsZGsLuZaL","2024-11-24 00:00:00","""Tama aah Bhatia Gliste s So B ight I A Ivo y A d Gold A = a kali, You'd Thi k She's A .... Tama aah Bhatia Gliste s So B ight I A Ivo y A d G= old A a kali, You'd Thi k She's A \\""","0"
"C icket Wo ld","https://www.google.com/url?rct=j\a=t\rl=https://www.cricketwo= rld.com/cricket/sierra-leone-vs-ivory-coast/match/live/86307\t=ga\d=CAEYAioT= MzE2NzIwMTcwMjY4OTg2MDMwMzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw2L4= 9rzhg5MtWjrrDQJ2CmF","2024-11-24 00:00:00","""Live Repo t \Sco eca d of Sie a Leo e vs Ivo y Coast 2 d M= atch. View live a d detailed sco e epo t fo Sie a Leo e = vs Ivo y Coast 2 d Match , ICC Me 's T20 WC Af ica Sub Regio al Qualifie C,= i cludi g stats.""","0"
"Hasti gs T ibu e= Eve ts","https://www.google.com/url?rct=j\a=t\rl=https://www.hastingst= ribune.com/local-events/%3F_evDiscoveryPath%3D/event/106173068n-ivory-daze-w= -pearl-parade-wicked-bones\t=ga\d=CAEYAyoTMzE2NzIwMTcwMjY4OTg2MDMwMzIaYWEyOD= ZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw13v7wHF3TPtJrfP-VI-089","2024-11-24 00:00:00","""Ivo y Daze w/ Pea l Pa ade \Wicked Bo es. As ece t high school g aduates, Ivo y Daze has the s= elf-awa e ess to k ow that they have to wo k twice as ha d to be take se io= usly.""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=htt= ps://www.youtube.com/watch%3Fv%3DBA7P8tPU-5A\t=ga\d=CAEYASoUMTQwNjM3OTI3MTg5= MDYyNDQzMTkyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw2ZO-x8_jW65daGYt2y= 5FU_","2024-11-24 00:00:00","""E vi o= me talist explai s why tusks of S i La ka elepha t i Thaila d a e bei g t= immed. E vi o me talist explai s why tusks of S i La= ka elepha t i Thaila d a e bei g t immed. No views 6 mi utes ago #Dail= yMi o #News #SLNews""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl= =https://www.thecooldown.com/outdoors/tanzania-pouched-rats-wildlife-traffic= king-sniff/\t=ga\d=CAEYAyoUMTQwNjM3OTI3MTg5MDYyNDQzMTkyGjgwNDUxZDViZmVkNDEzM= Tg6Y29tOmVuOlVT\sg=AOvVaw1unXtT-biIabi6SGBGUqGm","2024-11-24 00:00:00","""Gia t ats u de= go su p isi g t ai i g to help stop illegal smuggli g he e's why. They t ai ed eight pouched ats to s iff out some of the i= llicit mate ials bei g smuggled, i cludi g hi o ho s, elepha t tusks, pa g= oli scales, a d ...""","0"
"Ba gkok Post","https://www.google.com/url?rct=j\a=t\rl=https://www.bangkokpo= st.com/thailand/general/2907466/lengthy-elephant-tusks-a-health-concern\t=ga= \d=CAEYACoUMTQwNjM3OTI3MTg5MDYyNDQzMTkyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\= sg=AOvVaw3e1F9BrzQyJtYB9R0taQZ8","2024-11-24 00:00:00","""Le gthy elepha t tusks a health co ce. A a imal welfa e g oup has exp essed co ce about t= he possible t immi g of Plai Sak Su i 's tusks a d whethe the elepha t mig= ht be etu ed to ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.youtube.c= om/watch%3Fv%3DBA7P8tPU-5A\t=ga\d=CAEYASoUMTQwNjM3OTI3MTg5MDYyNDQzMTkyGjgwND= UxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw2ZO-x8_jW65daGYt2y5FU_","2024-11-24 00:00:00","""E vi o me talist explai s why tusks of S i La ka elepha t = i Thaila d a e bei g t immed. E vi o me talist explai s why tusks of S i La ka ele= pha t i Thaila d a e bei g t immed. No views 6 mi utes ago #DailyMi o = #News #SLNews""","0"
"Aayubo News","https://www.google.com/url?rct=j\a=t\rl=https://aayubo.com/ne= ws/ayuoN98142y\t=ga\d=CAEYAioUMTQwNjM3OTI3MTg5MDYyNDQzMTkyGjgwNDUxZDViZmVkND= EzMTg6Y29tOmVuOlVT\sg=AOvVaw0CtvR1uAKsoGjIZVq2OG80","2024-11-24 00:00:00","""Thai vets co side t immi g tusks of Muthu Raja to imp ove = mobility. Vete i a ia s at the Thai Elepha t Co se vatio Ce t = e i Lampa g a e pla i g to t im the tusks of Plai.""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.thecooldo= wn.com/outdoors/tanzania-pouched-rats-wildlife-trafficking-sniff/\t=ga\d=CAE= YAyoUMTQwNjM3OTI3MTg5MDYyNDQzMTkyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOv= Vaw1unXtT-biIabi6SGBGUqGm","2024-11-24 00:00:00","""Gia t ats u de go su p isi g t ai i g to help stop illegal= smuggli g he e's why. They t ai ed eight pouched ats to s iff out some of = the illicit mate ials bei g smuggled, i cludi g hi o ho s, elepha t tusks,= pa goli scales, a d ...""","0"
"Unknown Source","http= s://www.google.com/url?rct=j\a=t\rl=https://wgnradio.com/on-the-map/on-the-m= ap-demetrius-ivory-on-thanksgiving-weather-and-travel/\t=ga\d=CAEYASoTNDExMD= AyODUxOTE3Mzg0MDUwMTIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw0XbzsxEsi= z-7ubQ5pHKOzH","2024-11-23 00:00:00","""O the Map: Demet ius Ivo y o Tha = ksgivi g weathe a d t avel | WGN Radio 720. WGN Radi= o's Dave Plie is joi ed by WGN-TV Chief Meteo ologist Demet ius Ivo y to hi= ghlight what the weathe is goi g to look like this ...""","0"
"Unknown Source","https://www.google.com/url?= rct=j\a=t\rl=https://www.pressreader.com/zimbabwe/chronicle-zimbabwe/2024112= 1/281715505160845\t=ga\d=CAEYAioTNDExMDAyODUxOTE3Mzg0MDUwMTIaYWEyODZmZWExNzk= 0ZjUxZDpjb206ZW46VVM\sg=AOvVaw3fGB5XpkRSbaUPkQSzYke6","2024-11-23 00:00:00","""US appeals cou= t's decisio o ivo y, hi o ho sales may sig al e-ope i g of i te atio= al t ade. The esult of the case is that ivo y objec= ts ca go back o display, be adve tised a d be legally sold i the state of= New Yo k. Othe states will ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.islandern= ews.com/news/national/poaching-for-ivory-and-loss-of-habitat-have-led-to-a-d= ecline-over-decades-in/image_6e74b673-ace6-5c9f-a6c8-730fe1808dc4.html\t=ga\= d=CAEYACoTNDExMDAyODUxOTE3Mzg0MDUwMTIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg= =AOvVaw20E8Bl7Mu_aZuKeiMv2I1w","2024-11-23 00:00:00","""Poachi g fo ivo y a d loss of habitat have led to a decli = e ove decades i elepha t .... Poachi g fo ivo y a d loss of habitat have led to a = decli e ove decades i elepha t umbe s a d co se vatio g oups ow list th= e Af ica fo est ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://wgnradio.com/= on-the-map/on-the-map-demetrius-ivory-on-thanksgiving-weather-and-travel/\t== ga\d=CAEYASoTNDExMDAyODUxOTE3Mzg0MDUwMTIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM= \sg=AOvVaw0XbzsxEsiz-7ubQ5pHKOzH","2024-11-23 00:00:00","""O the Map: Demet ius Ivo y o Tha ksgivi g weathe a d t a= vel | WGN Radio 720. WGN Radio's Dave Plie is joi ed by WGN-TV Chief Mete= o ologist Demet ius Ivo y to highlight what the weathe is goi g to look lik= e this ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.pressread= er.com/zimbabwe/chronicle-zimbabwe/20241121/281715505160845\t=ga\d=CAEYAioTN= DExMDAyODUxOTE3Mzg0MDUwMTIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw3fGB= 5XpkRSbaUPkQSzYke6","2024-11-23 00:00:00","""US appeals cou t's decisio o ivo y, hi o ho sales may = sig al e-ope i g of i te atio al t ade. The esult of the case is that ivo y objects ca go b= ack o display, be adve tised a d be legally sold i the state of New Yo k. = Othe states will ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.boxoffice= pro.com/curzon-cinema-and-beronia-rioja-reserva-raise-a-glass-to-an-ivory-ch= ristmas-film-season/\t=ga\d=CAEYAyoTNDExMDAyODUxOTE3Mzg0MDUwMTIaYWEyODZmZWEx= Nzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw1Vtl5geIIa8Pijy03ixgkD","2024-11-23 00:00:00","""Cu zo Ci ema a d Be o ia Rioja Rese va Raise a Glass to a = Ivo y Ch istmas Film Seaso. Cu zo Ci ema has pa t e ed with luxu y Spa ish wi e = b a d Be o ia to spo so the i depe de t ci ema chai 's Ch istmas= seaso of films, ...""","0"
"B eaki= g News","https://www.google.com/url?rct=j\a=t\r= l=https://www.dailymirror.lk/breaking-news/Thai-vets-consider-trimming-tusks= -of-Muthu-Raja-to-improve-mobility/108-296531\t=ga\d=CAEYACoTMjg3NDIzNzMyMzA= wODk2MTIyNzIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1TeC_92rLxfJMq0iLu= AkEF","2024-11-23 00:00:00","""= Thai vets co side t immi g tusks of Muthu Raja to imp ove mobility. BANGKOK: Vete i a ia s at the Thai Elepha t = Co se vatio Ce t e i Lampa g a e pla i g to t im the tusks of Plai Sak Su= i (Muthu Raja), ...""","0"
"Times of= I dia","https://www.google.com/url?= rct=j\a=t\rl=https://timesofindia.indiatimes.com/city/chennai/chennai-custom= s-pursue-exotic-wildlife-smugglers-with-red-corner-notices/articleshow/11553= 9402.cms\t=ga\d=CAEYAioTMjg3NDIzNzMyMzAwODk2MTIyNzIaODA0NTFkNWJmZWQ0MTMxODpj= b206ZW46VVM\sg=AOvVaw31i0XV_a90jBHZa33vwLEF","2024-11-23 00:00:00","""Che ai= Customs Pu sue Exotic Wildlife Smuggle s with Red Co e Notices. Simila ly, the Guwahati-based Tamil is wa ted= by Customs i o e wildlife smuggli g case. He is said to be i volved i the= smuggli g of elepha t tusks ...""","0"
"B eaki g News","https://www.google.com/url?rct=j\a=t\rl=https://www.dailymirr= or.lk/breaking-news/Thai-vets-consider-trimming-tusks-of-Muthu-Raja-to-impro= ve-mobility/108-296531\t=ga\d=CAEYACoTMjg3NDIzNzMyMzAwODk2MTIyNzIaODA0NTFkNW= JmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1TeC_92rLxfJMq0iLuAkEF","2024-11-23 00:00:00","""Thai vets co side t immi g tusks of Muthu Raja to imp ove = mobility. BANGKOK: Vete i a ia s at the Thai Elepha t Co se vat= io Ce t e i Lampa g a e pla i g to t im the tusks of Plai Sak Su i (Muth= u Raja), ...""","0"
"Hi = u News","https://www.google.com/url?rct=j\a=t\rl=https://www.hirunews.= lk/english/388727/thai-vets-consider-tusk-removal-for-tusker-muthu-raja\t=ga= \d=CAEYASoTMjg3NDIzNzMyMzAwODk2MTIyNzIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\s= g=AOvVaw1bLy8-j66wNhlizG7sZ4cG","2024-11-23 00:00:00","""Thai vets co side tusk emoval fo tuske Muthu Raja. Vete i a ia s at the Lampa g Elepha t Co se vatio Ce= te i Thaila d a e pla i g to emove the tusks of Muthu Raja also k o= w as Sak Su i , ...""","0"
